name,latitude,longitude,state
Dassendorf,53.49532,10.35987,Schleswig-Holstein
Glauburg,50.31667,9.0,Hesse
Wesselburen,54.21217,8.92419,Schleswig-Holstein
Neuenmarkt,50.09193,11.58033,Bavaria
Wernshausen,50.72404,10.35086,Thuringia
Herbsleben,51.11667,10.83333,Thuringia
Brüel,53.73719,11.71471,Mecklenburg-Vorpommern
Erolzheim,48.09001,10.073,Baden-Wuerttemberg
Bodnegg,47.71014,9.68841,Baden-Wuerttemberg
Ilfeld,51.5757,10.78469,Thuringia
Zöblitz,50.65912,13.22981,Saxony
Merching,48.24594,10.9853,Bavaria
Dieskau,51.43553,12.04035,Saxony-Anhalt
Wegeleben,51.88376,11.17347,Saxony-Anhalt
Kritzmow,54.05237,12.05311,Mecklenburg-Vorpommern
Dietersburg,48.49249,12.92499,Bavaria
Grub,50.10285,11.92904,Bavaria
Stimpfach,49.06135,10.09274,Baden-Wuerttemberg
Oberwesel,50.10777,7.72522,Rheinland-Pfalz
Buchbach,48.31231,12.27343,Bavaria
Demitz-Thumitz,51.14149,14.24719,Saxony
Waldenburg,49.18468,9.63994,Baden-Wuerttemberg
Langenhorn,54.66667,8.91667,Schleswig-Holstein
Marquartstein,47.75857,12.46219,Bavaria
Burgberg,47.53657,10.28883,Bavaria
Weichs,48.38333,11.41667,Bavaria
Bühlertann,49.04167,9.90861,Baden-Wuerttemberg
Probstzella,50.53333,11.38333,Thuringia
Rackwitz,51.43333,12.38333,Saxony
Wellendingen,48.14745,8.70375,Baden-Wuerttemberg
Eslarn,49.58345,12.52156,Bavaria
Kelbra,51.43528,11.04143,Saxony-Anhalt
Budestecy,51.12083,14.44065,Saxony
Duingen,52.00449,9.69578,Lower Saxony
Rudelzhausen,48.6,11.76667,Bavaria
Wischhafen,53.78333,9.31667,Lower Saxony
Weißenbrunn,50.2,11.35,Bavaria
Asendorf,52.77219,9.00489,Lower Saxony
Katharinenberg,51.18137,10.26084,Thuringia
Lehrberg,49.34568,10.51101,Bavaria
Wallenfels,50.2685,11.47058,Bavaria
Kefenrod,50.34475,9.21141,Hesse
Putlitz,53.24899,12.04179,Brandenburg
Schweina,50.82502,10.33788,Thuringia
Holm,53.61667,9.66667,Schleswig-Holstein
Reinhardtsgrimma,50.8927,13.75534,Saxony
Bergatreute,47.85,9.75,Baden-Wuerttemberg
Boxberg,51.40373,14.57598,Saxony
Orsingen-Nenzingen,47.84272,8.95909,Baden-Wuerttemberg
Hollenstedt,53.36667,9.71667,Lower Saxony
Röblingen am See,51.45944,11.68231,Saxony-Anhalt
Mecklenburg,53.8427,11.4633,Mecklenburg-Vorpommern
Wustrow,52.9237,11.12846,Lower Saxony
Bodolz,47.56667,9.66667,Bavaria
Trippstadt,49.35935,7.7748,Rheinland-Pfalz
Themar,50.50465,10.61536,Thuringia
Sankt Goar,50.14878,7.7072,Rheinland-Pfalz
Stephansposching,48.81667,12.8,Bavaria
Dirmstein,49.56333,8.24472,Rheinland-Pfalz
Irschenberg,47.83333,11.91667,Bavaria
Grünkraut,47.74417,9.65588,Baden-Wuerttemberg
Bad Schandau,50.91743,14.15494,Saxony
Ellefeld,50.48367,12.3888,Saxony
Mitwitz,50.25111,11.20818,Bavaria
Ruderting,48.65,13.41667,Bavaria
Hanerau-Hademarschen,54.13333,9.41667,Schleswig-Holstein
Romrod,50.71341,9.2201,Hesse
Rietschen,51.4,14.78333,Saxony
Löwenstein,49.09558,9.38,Baden-Wuerttemberg
Weißenberg,51.19644,14.65874,Saxony
Altdöbern,51.65,14.03333,Brandenburg
Karlshagen,54.11107,13.83193,Mecklenburg-Vorpommern
Gimbsheim,49.77778,8.375,Rheinland-Pfalz
Garding,54.33056,8.78056,Schleswig-Holstein
Hohburg,51.41168,12.80508,Saxony
Harthausen,49.29417,8.345,Rheinland-Pfalz
Schkopau,51.39186,11.95224,Saxony-Anhalt
Oppach,51.06667,14.5,Saxony
Lichtenberg,50.83492,13.42478,Saxony
Buxheim,48.0,10.13333,Bavaria
Pfatter,48.96309,12.38254,Bavaria
Neudietendorf,50.9125,10.91346,Thuringia
Walheim,49.01417,9.15111,Baden-Wuerttemberg
Burgbernheim,49.45103,10.32385,Bavaria
Mommenheim,49.88028,8.265,Rheinland-Pfalz
Bad Teinach-Zavelstein,48.69051,8.69285,Baden-Wuerttemberg
Brotterode,50.82412,10.44446,Thuringia
Büddenstedt,52.17035,11.01877,Lower Saxony
Tuningen,48.03333,8.6,Baden-Wuerttemberg
Ziemetshausen,48.29244,10.53503,Bavaria
Mohlsdorf,50.66974,12.26519,Thuringia
Hettenleidelheim,49.53556,8.07361,Rheinland-Pfalz
Altenglan,49.55,7.46667,Rheinland-Pfalz
Zabeltitz,51.35147,13.50462,Saxony
Lütjensee,53.65,10.36667,Schleswig-Holstein
Erkheim,48.0373,10.3357,Bavaria
Vogtareuth,47.94694,12.18126,Bavaria
Dorndorf,50.83472,10.08921,Thuringia
Heßheim,49.54583,8.30778,Rheinland-Pfalz
Mylau,50.61861,12.26535,Saxony
Hochdorf-Assenheim,49.41944,8.28167,Rheinland-Pfalz
Münchweiler an der Rodalb,49.21798,7.70295,Rheinland-Pfalz
Aidenbach,48.57028,13.09,Bavaria
Pampow,53.75513,12.60815,Mecklenburg-Vorpommern
Kalchreuth,49.55785,11.1335,Bavaria
Oberriexingen,48.92652,9.02701,Baden-Wuerttemberg
Gaißach,47.75,11.58333,Bavaria
Klein Nordende,53.72219,9.65424,Schleswig-Holstein
Bad Sulza,51.08929,11.62474,Thuringia
Hirzenhain,50.4,9.13333,Hesse
Aystetten,48.40556,10.77742,Bavaria
Untermünkheim,49.15255,9.73384,Baden-Wuerttemberg
Bingen,48.11127,9.27238,Baden-Wuerttemberg
Neuler,48.92803,10.06888,Baden-Wuerttemberg
Rhens,50.28125,7.6175,Rheinland-Pfalz
Lambrechtshagen,54.10208,12.01645,Mecklenburg-Vorpommern
Bippen,52.58333,7.73333,Lower Saxony
Brehna,51.5579,12.21276,Saxony-Anhalt
Königstein,50.9157,14.07186,Saxony
Schirgiswalde,51.07641,14.42834,Saxony
Gailingen,47.69711,8.75567,Baden-Wuerttemberg
Bad Peterstal-Griesbach,48.43333,8.21667,Baden-Wuerttemberg
Frasdorf,47.80376,12.28512,Bavaria
Elfershausen,50.14743,9.96151,Bavaria
Unterwellenborn,50.65,11.43333,Thuringia
Kaisersesch,50.23148,7.13864,Rheinland-Pfalz
Hörnsheim,50.51828,8.62976,Hesse
Ochsenwerder,53.47565,10.10147,Hamburg
Burkau,51.17579,14.17329,Saxony
Durlangen,48.85632,9.79654,Baden-Wuerttemberg
Günthersleben-Wechmar,50.89413,10.76979,Thuringia
Tinnum,54.89932,8.33476,Schleswig-Holstein
Billwerder,53.49846,10.13866,Schleswig-Holstein
Gleichamberg,50.37068,10.59822,Thuringia
Schwegenheim,49.27,8.32861,Rheinland-Pfalz
Wrestedt,52.90435,10.57494,Lower Saxony
Landesbergen,52.55598,9.12505,Lower Saxony
Adenau,50.38238,6.93291,Rheinland-Pfalz
Uffing,47.71378,11.15034,Bavaria
Schlieben,51.72379,13.38304,Brandenburg
Parkstetten,48.91667,12.6,Bavaria
Hargesheim,49.8623,7.82881,Rheinland-Pfalz
Körle,51.16667,9.51667,Hesse
Escheburg,53.46667,10.31667,Schleswig-Holstein
Ostritz,51.01451,14.93059,Saxony
Unterneukirchen,48.16667,12.61667,Bavaria
Apensen,53.43333,9.61667,Lower Saxony
Ried,48.47698,11.2606,Bavaria
Hemmingstedt,54.15,9.06667,Schleswig-Holstein
Lorup,52.92495,7.64339,Lower Saxony
Zell unter Aichelberg,48.64882,9.57137,Baden-Wuerttemberg
Bebelhof,52.2431,10.54058,Lower Saxony
Rieden,49.32361,11.94205,Bavaria
Kirchanschöring,47.95303,12.83435,Bavaria
Kaulsdorf,50.6167,11.43295,Thuringia
Wintersdorf,51.0532,12.35445,Thuringia
Fintel,53.17188,9.66969,Lower Saxony
Neuhaus an der Pegnitz,49.62799,11.55066,Bavaria
Mengersgereuth-Hämmern,50.3973,11.11649,Thuringia
Nortrup,52.61503,7.86072,Lower Saxony
Perlesreut,48.78181,13.4384,Bavaria
Oberelsbach,50.44118,10.11692,Bavaria
Obermichelbach,49.53117,10.90891,Bavaria
Speicher,49.93333,6.63333,Rheinland-Pfalz
Valley,47.8931,11.77915,Bavaria
Frauenau,48.98895,13.30067,Bavaria
Großbreitenbach,50.58335,11.00955,Thuringia
Hattenhofen,48.66648,9.57456,Baden-Wuerttemberg
Hirrlingen,48.41245,8.88742,Baden-Wuerttemberg
Arpke,52.38597,10.10047,Lower Saxony
Luftkurort Arendsee,52.88073,11.48621,Saxony-Anhalt
Teisnach,49.04114,12.98784,Bavaria
Inzigkofen,48.07034,9.17998,Baden-Wuerttemberg
Camburg,51.05524,11.70967,Thuringia
Neuhardenberg,52.59601,14.23768,Brandenburg
Eiselfing,48.04114,12.24272,Bavaria
Blender,52.91667,9.13333,Lower Saxony
Münster-Sarmsheim,49.94341,7.89426,Rheinland-Pfalz
Mantel,49.65412,12.04074,Bavaria
Kamsdorf,50.64312,11.45401,Thuringia
Schleife,51.53333,14.53333,Saxony
Broderstorf,54.08114,12.2635,Mecklenburg-Vorpommern
Mamming,48.65174,12.60784,Bavaria
Rossbach,48.58333,12.95,Bavaria
Tribsees,54.09556,12.75683,Mecklenburg-Vorpommern
Boffzen,51.75065,9.39824,Lower Saxony
Bad Wilsnack,52.95607,11.94903,Brandenburg
Bayerisch Gmain,47.71667,12.9,Bavaria
Hatzfeld,50.99334,8.5457,Hesse
Steinach,48.95417,12.60709,Bavaria
Münchsmünster,48.76667,11.68333,Bavaria
Lemförde,52.46557,8.37621,Lower Saxony
Mulda,50.80789,13.41477,Saxony
Zschornewitz,51.71585,12.39998,Saxony-Anhalt
Kollnburg,49.04664,12.86121,Bavaria
Feilitzsch,50.36667,11.93333,Bavaria
Gremberghoven,50.90152,7.06129,North Rhine-Westphalia
Kubschütz,51.16667,14.5,Saxony
Rüningen,52.22123,10.50405,Lower Saxony
Wittenförden,53.62917,11.32982,Mecklenburg-Vorpommern
Waigolshausen,49.9643,10.12001,Bavaria
Niederdorfelden,50.19415,8.80005,Hesse
Königsdorf,47.81546,11.48063,Bavaria
Beindersheim,49.56056,8.31944,Rheinland-Pfalz
Oberreichenbach,48.73333,8.66667,Baden-Wuerttemberg
Mauerstetten,47.89358,10.67127,Bavaria
Großhartmannsdorf,50.8,13.33333,Saxony
Tussenhausen,48.10218,10.56069,Bavaria
Waldburg,47.74778,9.7219,Baden-Wuerttemberg
Jetzendorf,48.43333,11.41667,Bavaria
Löcknitz,53.28694,11.78108,Mecklenburg-Vorpommern
Bargfeld-Stegen,53.76778,10.1875,Schleswig-Holstein
Steinmauern,48.90095,8.19692,Baden-Wuerttemberg
Wankendorf,54.11224,10.20546,Schleswig-Holstein
Morsum,52.95347,9.07962,Lower Saxony
Heiligenberg,47.82094,9.3128,Baden-Wuerttemberg
Wolframs-Eschenbach,49.22675,10.72769,Bavaria
Schkölen,51.04166,11.82141,Thuringia
Haag an der Amper,48.4584,11.82796,Bavaria
Uehlfeld,49.67085,10.72017,Bavaria
Malterdingen,48.15719,7.78608,Baden-Wuerttemberg
Eibelstadt,49.72392,9.99962,Bavaria
Aschau am Inn,48.19845,12.35003,Bavaria
Oberried,47.93333,7.95,Baden-Wuerttemberg
Elze,52.58157,9.73492,Lower Saxony
Rödersheim-Gronau,49.43,8.26139,Rheinland-Pfalz
Zemmer,49.9,6.7,Rheinland-Pfalz
Hahnstätten,50.3,8.06667,Rheinland-Pfalz
Marzling,48.40904,11.79382,Bavaria
Straßlach-Dingharting,48.00491,11.5141,Bavaria
Fahrenbach,49.43139,9.15056,Baden-Wuerttemberg
Schwarzach,48.91567,12.81143,Bavaria
Wurmberg,48.86667,8.81667,Baden-Wuerttemberg
Merkendorf,49.20361,10.70416,Bavaria
Rehna,53.77877,11.04929,Mecklenburg-Vorpommern
Döbernitz,51.51241,12.34753,Saxony
Bamenohl,51.16527,7.98412,North Rhine-Westphalia
Unterkirnach,48.07946,8.36575,Baden-Wuerttemberg
Kallmünz,49.16094,11.96051,Bavaria
Fichtenberg,48.98601,9.71199,Baden-Wuerttemberg
Babensham,48.08333,12.26667,Bavaria
Rastenberg,51.17496,11.42029,Thuringia
Röttenbach,49.15,11.03333,Bavaria
Sandberg,50.34824,10.00814,Bavaria
Westerheim,48.51511,9.62424,Baden-Wuerttemberg
Eime,52.07449,9.72118,Lower Saxony
Meisenheim,49.70721,7.66765,Rheinland-Pfalz
Gerbstedt,51.63281,11.62669,Saxony-Anhalt
Schopfloch,49.11917,10.30774,Bavaria
Lam,49.19665,13.05051,Bavaria
Wattenbek,54.16667,10.05,Schleswig-Holstein
Schmidgaden,49.4234,12.09247,Bavaria
Siershahn,50.48639,7.77972,Rheinland-Pfalz
Steinheim,48.01473,10.16081,Bavaria
Wehringen,48.25,10.8,Bavaria
Ziesar,52.26616,12.28997,Brandenburg
Deckenpfronn,48.65128,8.82417,Baden-Wuerttemberg
Fichtenwalde,52.28038,12.88349,Brandenburg
Pommersfelden,49.76667,10.81667,Bavaria
Flintsbach,47.72576,12.12419,Bavaria
Martfeld,52.87572,9.06081,Lower Saxony
Seeshaupt,47.82468,11.30219,Bavaria
Hammah,53.61667,9.36667,Lower Saxony
Sagard,54.52556,13.55387,Mecklenburg-Vorpommern
Admannshagen-Bargeshagen,54.13038,11.99915,Mecklenburg-Vorpommern
Hülben,48.51982,9.4079,Baden-Wuerttemberg
Ettringen,50.35,7.21667,Rheinland-Pfalz
Großenaspe,53.98333,9.96667,Schleswig-Holstein
Newel,49.8124,6.58304,Rheinland-Pfalz
Betzigau,47.73333,10.38333,Bavaria
Schillingsfürst,49.28775,10.26276,Bavaria
Partenstein,50.04176,9.51991,Bavaria
Espenhain,51.18926,12.47885,Saxony
Greppin,51.64682,12.30066,Saxony-Anhalt
Langensendelbach,49.64051,11.07104,Bavaria
Queidersbach,49.36667,7.63333,Rheinland-Pfalz
Oldendorf,53.58333,9.25,Lower Saxony
Herrnhut,51.01624,14.74381,Saxony
Weihenzell,49.35,10.61667,Bavaria
Seeg,47.65,10.6,Bavaria
Großenwiehe,54.7,9.25,Schleswig-Holstein
Masserberg,50.51981,10.97087,Thuringia
Steingaden,47.7,10.86667,Bavaria
Klostermansfeld,51.58333,11.5,Saxony-Anhalt
Schwepnitz,51.32809,13.95772,Saxony
Kalbe,52.65656,11.38456,Saxony-Anhalt
Börger,52.91211,7.53576,Lower Saxony
Friesack,52.73764,12.57969,Brandenburg
Kieselbronn,48.93333,8.75,Baden-Wuerttemberg
Golßen,51.97204,13.60115,Brandenburg
Sibbesse,52.05,9.9,Lower Saxony
Eggstätt,47.92698,12.37919,Bavaria
Obrigheim,49.59161,8.20483,Rheinland-Pfalz
Mönsheim,48.86667,8.86667,Baden-Wuerttemberg
Bärenstein,50.49989,13.02681,Saxony
Engelsberg,48.11631,12.54267,Bavaria
Haste,52.38105,9.3928,Lower Saxony
Sternenfels,49.05139,8.85083,Baden-Wuerttemberg
Bockelwitz,51.19942,12.95618,Saxony
Hoogstede,52.58333,6.95,Lower Saxony
Niederzissen,50.45876,7.2181,Rheinland-Pfalz
Gerwisch,52.17662,11.73972,Saxony-Anhalt
Lägerdorf,53.88333,9.58333,Schleswig-Holstein
Bassenheim,50.3582,7.45961,Rheinland-Pfalz
Mariaveen,51.83826,7.09104,North Rhine-Westphalia
Wald,49.15,12.35,Bavaria
Alsleben,51.70161,11.67648,Saxony-Anhalt
Elmstein,49.36667,7.93333,Rheinland-Pfalz
Vörstetten,48.06667,7.85,Baden-Wuerttemberg
Faulbach,49.78528,9.44417,Bavaria
Schwallungen,50.6926,10.35706,Thuringia
Südstadt,52.23348,10.55808,Lower Saxony
Kottenheim,50.35,7.25,Rheinland-Pfalz
Volkertshausen,47.81667,8.86667,Baden-Wuerttemberg
Effeltrich,49.65929,11.09319,Bavaria
Arrach,49.19149,12.99387,Bavaria
Hohenlinden,48.15612,11.99458,Bavaria
Siersdorf,50.89827,6.22684,North Rhine-Westphalia
Nordhastedt,54.16667,9.18333,Schleswig-Holstein
Cleebronn,49.045,9.03694,Baden-Wuerttemberg
Oberwolfach,48.31667,8.21667,Baden-Wuerttemberg
Aichstetten,47.89295,10.07837,Baden-Wuerttemberg
Mochau,51.13333,13.18333,Saxony
Eichenbühl,49.70556,9.32917,Bavaria
Baierbrunn,48.0203,11.48689,Bavaria
Straßberg,48.17805,9.09059,Baden-Wuerttemberg
Halfing,47.95197,12.27525,Bavaria
Mauern,48.51667,11.9,Bavaria
Haundorf,49.17598,10.77124,Bavaria
Herrischried,47.66667,8.0,Baden-Wuerttemberg
Hoppstädten-Weiersbach,49.61667,7.2,Rheinland-Pfalz
Struppen,50.93333,14.01667,Saxony
Offenau,49.24583,9.16056,Baden-Wuerttemberg
Ebringen,47.9578,7.77652,Baden-Wuerttemberg
Unterthingau,47.77155,10.50446,Bavaria
Weißenborn,50.73952,12.47051,Saxony
Gröbzig,51.68226,11.87453,Saxony-Anhalt
Oberschneiding,48.79573,12.642,Bavaria
Aresing,48.27704,12.60538,Bavaria
Veltenhof,52.30774,10.48937,Lower Saxony
Steinhagen,54.22616,12.98867,Mecklenburg-Vorpommern
Benshausen,50.65,10.6,Thuringia
Schlettau,50.55882,12.95269,Saxony
Simmozheim,48.75127,8.81142,Baden-Wuerttemberg
Pleystein,49.64907,12.40631,Bavaria
Judenbach,50.39591,11.22099,Thuringia
Groß Twülpstedt,52.37361,10.91929,Lower Saxony
Kodersdorf,51.24272,14.89336,Saxony
Lindenberg,52.24578,10.5619,Lower Saxony
Grebenau,50.74242,9.47307,Hesse
Thüngersheim,49.87833,9.84917,Bavaria
Köditz,50.33333,11.85,Bavaria
Weisenbach,48.72757,8.35378,Baden-Wuerttemberg
Schönsee,49.5103,12.54763,Bavaria
Unterpleichfeld,49.86886,10.04399,Bavaria
Sulzburg,47.84116,7.70777,Baden-Wuerttemberg
Riede,52.96667,8.95,Lower Saxony
Derenburg,51.87086,10.91029,Saxony-Anhalt
Neuenkirchen,52.51037,8.06371,Lower Saxony
Soyen,48.10808,12.21006,Bavaria
Weiler,49.95696,7.86484,Rheinland-Pfalz
Selters,50.53253,7.75577,Rheinland-Pfalz
Lieskau,51.50395,11.86208,Saxony-Anhalt
Kriebstein,51.05,13.01667,Saxony
Kammerstein,49.29317,10.97277,Bavaria
Burgsinn,50.14968,9.65119,Bavaria
Pech,50.65319,7.11219,North Rhine-Westphalia
Wald,47.93333,9.16667,Baden-Wuerttemberg
Wimsheim,48.85,8.83333,Baden-Wuerttemberg
Kastl,49.3696,11.68261,Bavaria
Dreierwalde,52.33194,7.50333,North Rhine-Westphalia
Stadtlengsfeld,50.78329,10.12918,Thuringia
Erligheim,49.0225,9.09722,Baden-Wuerttemberg
Loffenau,48.77214,8.38463,Baden-Wuerttemberg
Naundorf,51.25718,13.1081,Saxony
Oberbiel,50.5532,8.42797,Hesse
Hatzenbühl,49.11111,8.24528,Rheinland-Pfalz
Hillscheid,50.40639,7.69861,Rheinland-Pfalz
Alsheim,49.76806,8.34028,Rheinland-Pfalz
Nebra,51.2881,11.57749,Saxony-Anhalt
Hornburg,52.03095,10.6049,Lower Saxony
Bastheim,50.4008,10.20372,Bavaria
Prackenbach,49.09543,12.82614,Bavaria
Klein Offenseth-Sparrieshoop,53.79748,9.68653,Schleswig-Holstein
Detern,53.20927,7.67395,Lower Saxony
Teichwolframsdorf,50.72093,12.24689,Thuringia
Poppenhausen,50.48793,9.86795,Hesse
Iffeldorf,47.76667,11.31667,Bavaria
Bokel,53.39326,8.76803,Lower Saxony
Hoym,51.78292,11.31244,Saxony-Anhalt
Lengerich,52.55381,7.53164,Lower Saxony
Obernzenn,49.45193,10.4667,Bavaria
Birken-Honigsessen,50.81667,7.73333,Rheinland-Pfalz
Gägelow,53.68558,11.89639,Mecklenburg-Vorpommern
Heist,53.65,9.65,Schleswig-Holstein
Lobstädt,51.13361,12.44861,Saxony
Dürrwangen,49.10778,10.385,Bavaria
Apelern,52.28979,9.3358,Lower Saxony
Rengsdorf,50.5,7.5,Rheinland-Pfalz
Chamerau,49.2,12.75,Bavaria
Grasleben,52.30638,11.01465,Lower Saxony
Beilrode,51.56667,13.06667,Saxony
Dummerstorf,54.01484,12.22821,Mecklenburg-Vorpommern
Wieren,52.88529,10.65871,Lower Saxony
Lenzen,53.09176,11.47453,Brandenburg
Hillerse,51.68558,9.94973,Lower Saxony
Suhlendorf,52.93333,10.76667,Lower Saxony
Binzen,47.63333,7.61667,Baden-Wuerttemberg
Frickingen,47.81438,9.27349,Baden-Wuerttemberg
Pilsach,49.32137,11.50311,Bavaria
Creuzburg,51.05288,10.2475,Thuringia
Berkheim,48.04263,10.08227,Baden-Wuerttemberg
Rosenberg,49.01892,10.0296,Baden-Wuerttemberg
Pappelberg,52.28463,10.57363,Lower Saxony
Jesberg,51.0,9.15,Hesse
Weißensberg,47.5813,9.72586,Bavaria
Weyhausen,52.46208,10.71699,Lower Saxony
Brohl-Lützing,50.48296,7.32908,Rheinland-Pfalz
Marktl,48.25516,12.8447,Bavaria
Neschwitz,51.27056,14.329,Saxony
Kirchdorf,48.45942,11.65438,Bavaria
Wackernheim,49.97444,8.11667,Rheinland-Pfalz
Kastl,48.2,12.7,Bavaria
Roitzsch,51.57526,12.26331,Saxony-Anhalt
Föhren,49.85929,6.7648,Rheinland-Pfalz
Georgenthal,50.83205,10.66266,Thuringia
Rietheim-Weilheim,48.01667,8.76667,Baden-Wuerttemberg
Regnitzlosau,50.3,12.05,Bavaria
Merdingen,48.01667,7.68333,Baden-Wuerttemberg
Lengdorf,48.25737,12.04973,Bavaria
Armsheim,49.80972,8.05667,Rheinland-Pfalz
Rain,48.90496,12.46871,Bavaria
List,55.01917,8.43132,Schleswig-Holstein
Roggenburg,48.27588,10.23136,Bavaria
Sigmarszell,47.58333,9.76667,Bavaria
Großheirath,50.17603,10.9505,Bavaria
Kemmern,49.95486,10.87784,Bavaria
Lautertal,50.58333,9.28333,Hesse
Elster,51.83011,12.82424,Saxony-Anhalt
Kaisersbach,48.93023,9.63898,Baden-Wuerttemberg
Möser,52.21397,11.79279,Saxony-Anhalt
Großerlach,49.05368,9.51356,Baden-Wuerttemberg
Erpel,50.58333,7.23333,Rheinland-Pfalz
Sengenthal,49.23333,11.46667,Bavaria
Ingoldingen,48.02552,9.74195,Baden-Wuerttemberg
Hinterzarten,47.90276,8.10701,Baden-Wuerttemberg
Kremperheide,53.88721,9.47809,Schleswig-Holstein
Monsheim,49.63722,8.21194,Rheinland-Pfalz
Leimersheim,49.12421,8.34531,Rheinland-Pfalz
Stammbach,50.14551,11.69129,Bavaria
Oßling,51.35999,14.16567,Saxony
Scheer,48.07292,9.29486,Baden-Wuerttemberg
Eggebek,54.61667,9.36667,Schleswig-Holstein
Buttstädt,51.12227,11.41721,Thuringia
Flonheim,49.785,8.04,Rheinland-Pfalz
Kemberg,51.77189,12.63227,Saxony-Anhalt
Söchtenau,47.93118,12.22959,Bavaria
Bertsdorf-Hörnitz,50.88593,14.73696,Saxony
Klein Reken,51.7871,7.04367,North Rhine-Westphalia
Neukirch,47.65738,9.70333,Baden-Wuerttemberg
Inzlingen,47.58851,7.69094,Baden-Wuerttemberg
Freihung,49.62134,11.90817,Bavaria
Dürmentingen,48.11667,9.53333,Baden-Wuerttemberg
Taura,50.91667,12.85,Saxony
Chorin,52.90197,13.87153,Brandenburg
Menslage,52.68333,7.81667,Lower Saxony
Kirschau,51.09317,14.4284,Saxony
Welschbillig,49.85,6.56667,Rheinland-Pfalz
Haarbach,48.5,13.15,Bavaria
Kasendorf,50.03665,11.35203,Bavaria
Grünhain,50.58019,12.80695,Saxony
Seiffen,50.65,13.45,Saxony
Bockau,50.54209,12.68639,Saxony
Hardt,48.18333,8.41667,Baden-Wuerttemberg
Moosbach,49.58909,12.41036,Bavaria
Geldersheim,50.04286,10.15609,Bavaria
Wriedel,53.0313,10.29848,Lower Saxony
Bernsdorf,50.76667,12.66667,Saxony
Kurort Oberwiesenthal,50.41943,12.96836,Saxony
Geraberg,50.71594,10.83737,Thuringia
Nußdorf am Inn,47.74232,12.15611,Bavaria
Heidenheim,49.01719,10.74347,Bavaria
Gatersleben,51.82215,11.28661,Saxony-Anhalt
Schluchsee,47.81667,8.18333,Baden-Wuerttemberg
Attenkirchen,48.50526,11.76011,Bavaria
Reit im Winkl,47.67729,12.47086,Bavaria
Cavertitz,51.38333,13.13333,Saxony
Tröstau,50.01667,11.95,Bavaria
Waldbrunn,49.75861,9.80361,Bavaria
Gützkow,53.72432,13.10664,Mecklenburg-Vorpommern
Tellingstedt,54.21667,9.28333,Schleswig-Holstein
Reischach,48.29073,12.7262,Bavaria
Jübek,54.55709,9.39773,Schleswig-Holstein
Aitrach,47.93333,10.08333,Baden-Wuerttemberg
Memmingerberg,47.98803,10.22295,Bavaria
Helmstadt,49.7618,9.70803,Bavaria
Wartenberg,52.5752,13.51559,Berlin
Hinterschmiding,48.82337,13.60369,Bavaria
Drebach,50.67583,13.0162,Saxony
Marxheim,48.74153,10.94504,Bavaria
Ostseebad Boltenhagen,53.98779,11.20193,Mecklenburg-Vorpommern
Eschelbronn,49.31944,8.86528,Baden-Wuerttemberg
Schopfloch,48.45477,8.55131,Baden-Wuerttemberg
Samerberg,47.77654,12.19139,Bavaria
Langendorf,51.17972,11.9614,Saxony-Anhalt
Teistungen,51.46667,10.26667,Thuringia
Mauth,48.88972,13.58459,Bavaria
Kirchheim,48.1749,10.47461,Bavaria
Hohenleipisch,51.5,13.55,Brandenburg
Rieseby,54.5414,9.81689,Schleswig-Holstein
Wiesent,49.01667,12.38333,Bavaria
Flachslanden,49.39845,10.51323,Bavaria
Berumbur,53.6,7.31667,Lower Saxony
Oberharmersbach,48.37358,8.12542,Baden-Wuerttemberg
Eitelborn,50.37806,7.72333,Rheinland-Pfalz
Möttingen,48.80924,10.59022,Bavaria
Oberhausen,48.72201,11.11151,Bavaria
Lunestedt,53.43621,8.75193,Lower Saxony
Schwabenheim,49.92879,8.09525,Rheinland-Pfalz
Schorndorf,49.16041,12.59316,Bavaria
Kenn,49.8,6.71667,Rheinland-Pfalz
Bentwisch,54.11503,12.20465,Mecklenburg-Vorpommern
Neuburg,48.98933,8.24715,Rheinland-Pfalz
Friedrichstadt,54.37566,9.08672,Schleswig-Holstein
Schönwald,48.10549,8.20387,Baden-Wuerttemberg
Kist,49.74278,9.84389,Bavaria
Sellin,53.88495,11.6079,Mecklenburg-Vorpommern
Oderberg,52.86571,14.04508,Brandenburg
Iggingen,48.83167,9.87894,Baden-Wuerttemberg
Watenbüttel,52.30596,10.46551,Lower Saxony
Berg,50.37473,11.7785,Bavaria
Schwarme,52.9,9.01667,Lower Saxony
Klein Wanzleben,52.07005,11.36594,Saxony-Anhalt
Sasbachwalden,48.61667,8.13333,Baden-Wuerttemberg
Walsdorf,49.86667,10.78333,Bavaria
Kölln-Reisiek,53.75748,9.69772,Schleswig-Holstein
Ostelsheim,48.72633,8.84816,Baden-Wuerttemberg
Dernbach,50.45551,7.79003,Rheinland-Pfalz
Salzmünde,51.52662,11.8265,Saxony-Anhalt
Steinwenden,49.45708,7.52726,Rheinland-Pfalz
Niederfrohna,50.9,12.71667,Saxony
Beckdorf,53.41667,9.61667,Lower Saxony
Salching,48.81047,12.57043,Bavaria
Penzlin,53.504,13.08407,Mecklenburg-Vorpommern
Mönchberg,49.79326,9.26858,Bavaria
Denkingen,48.1111,8.7382,Baden-Wuerttemberg
Schuby,54.51667,9.48333,Schleswig-Holstein
Pfaffenweiler,47.93333,7.75,Baden-Wuerttemberg
